time ,8.5,7.5,6.5,5.5,4.5,3.5,2.5,1.5,0.5,-0.5,-1.5,-2.5,-3.5,-4.5,-5.5,-6.5,-7.5,-8.5
30.5267,4.25588641668224,48.0133554998488,95.152736802551,143.220668386598,188.704846158726,228.30682827071,259.145515132963,278.99148396434,286.461075018028,281.137370672422,263.600709086434,235.364695367098,198.726636075067,156.553739874335,112.039988238708,68.4996818555288,29.5479822555411,0
30.5935,1.07826769693056,55.5672272692565,105.483214928199,147.992915876913,182.594966947359,208.997310815021,227.091676816226,236.947467304083,238.804129990197,233.059800829862,220.256150782885,201.059875443248,176.241468834167,146.652039024674,113.199030553937,76.8220441039675,38.4732542042163,0
30.66015,3.87040153706148,53.5461215459695,99.648534329733,138.483601646921,169.435706709467,192.333801995966,207.261727807199,214.497052966274,214.474879705593,207.757848024037,195.007352006016,176.954397459682,154.369340115797,128.029253522045,98.6791725070002,66.9740299663872,33.3408613411564,0
30.727,0,60.6857740139605,109.861190861784,147.81114483929,175.399308942739,194.101707226709,205.445318032558,210.745947173664,211.005554881509,206.886050352685,198.716306333095,186.511708534611,169.999382177105,148.652587666986,121.748419132314,88.4764042533289,48.1275614418337,1.34406506851496
30.79365,2.78570210929397,52.3340429161618,96.7364182015584,135.775300186813,168.478632285462,194.088683059354,212.138399828985,222.448842749005,225.108826655392,220.445101583002,208.985171738859,191.413940284201,168.524839609851,141.164509754637,110.164790065504,76.2349962319649,39.6645841073899,0
30.86045,1.85917808876271,46.6826657091746,90.9792430511712,132.620259746586,169.550574187772,199.948367711396,222.342333589479,235.716106450944,239.579230132986,233.996612053651,219.573696878781,197.399312871313,168.95242730868,135.982493439362,100.375322646643,64.0173295019136,28.6715030272772,0
30.92715,5.10884677256412,49.5164757455544,97.1181311975457,143.26227993144,184.929496959001,219.348962876977,244.236362596324,258.044044849266,260.130431781031,250.816439268121,231.320780991214,203.586588893098,170.028392911917,133.238035923234,95.6873851628152,59.4477852426757,25.8608949469154,0
31.06065,5.8727068560528,33.8854694337771,100.294888032735,168.777482561785,202.543977957611,207.157936787832,201.359508074532,197.920467684633,201.460281274973,208.869862823048,211.37945143122,200.14869872759,172.227169561986,132.187576396737,90.0408268207743,55.0259746708284,28.3537895485657,0
31.12745,0,37.0798214449666,89.6191761856028,137.420470378769,167.946159310124,181.042809163327,182.698830574582,179.601037963983,177.204427086526,178.285719719278,182.132749937392,184.643949514188,179.44568866541,160.038375265159,123.34039859385,75.3227881664431,31.5787286869381,3.19810377725214
